x; y
0.14634695973616813;0.26250354542876053
0.3258462511863334;0.6310154107970124
0.5160062924425685;0.9760565377706344
0.7052129333096429;1.3360593741136428
0.9349390907160471;1.7432164129715422
1.086529752592599;2.05805048690555
1.3275667055249554;2.670275125271816
1.437727786854342;3.040559705020327
1.5636199746048807;3.5023163467902054
1.6880387253903526;4.037676089628439
1.7983298158637158;4.571404935236835
1.8756419201483838;5.100311997730926
1.9861930289097;5.747707289401532
2.0475140084852637;6.264418076959441
2.1023778672433293;6.777937978632883
2.156114980086933;7.269901673442376
2.2038716723076193;7.8263212631180865
2.257305430481944;8.340904793419684
2.283047240989283;8.846412026094356
2.3257335765948874;9.470407487945543
2.3597092995540687;10.024203460338471
2.3799040532517455;10.51354353786518
2.4163066135651543;10.983880117235511
2.447638817263481;11.306372317292238
2.447638817263481;11.306372317292238
2.468223598393087;11.757705398506193
2.557193189254311;11.348421102391983
2.5984927606574995;10.959133024487095
2.6496296906215737;10.461071192209511
2.719574610080909;9.885577195802213
2.769801476037148;9.3756736314645
2.840699795885644;8.754939964072989
2.9193119916100767;8.11683369575494
2.995237331692329;7.624373640918975
3.072462763214346;7.085752103621065
3.1501648949309438;6.666540606977404
3.238094412640356;6.247258201758533
3.3231203928009605;6.015812612271911
3.4182437498104035;6.622222747470928
3.465783760124462;7.116384608111941
3.5107669239403174;7.5572232201947624
3.541015718105507;8.049896000756359
3.5931493848400673;8.728278339793892
3.628598544764315;9.226340172071476
3.668554688346414;9.788716082064859
3.691046270254341;10.28067977687435
3.7350326972997103;10.845962938451358
3.762247944772116;11.352391982603763
3.7993005508054067;11.794152406164319
3.889180205674466;11.34409567930415
3.930783131746933;10.835468469320224
3.999341287003853;10.326912167911507
4.047964706851048;9.833246667296965
4.097671536231382;9.326250354542877
4.164366227091306;8.83137940814976
4.2186233765108145;8.267656235227381
4.311103214259403;7.718682045948757
4.378101259788605;7.129148151649806
4.465770759210065;6.706745769121679
4.532205431782035;6.407582490309162
4.634262609803557;6.053890517159876
4.753134303779366;6.805095962938451
4.738183252222073;6.4545948756736315
4.821692459036286;7.505672686016829
4.8680623870545565;8.056703223976553
4.9054616841384515;8.583057577763071
4.947324628498872;9.154155242507327
4.99581803920209;9.697953105795595
5.022816604767869;10.249550912357002
5.054928863330054;10.75853266521698
5.075340298934359;11.132646308026851
5.095665061776012;11.506192682235039
5.1163365156682685;11.748061832277584
5.213540018981335;11.360688285903375
5.261470056727323;10.931833223031106
5.294839070347948;10.522548926916896
5.344805918016234;10.07327219438404
5.400189813350206;9.58152122530018
5.459343973859495;9.069277677980525
5.504283801294025;8.594048406920678
5.576785567251563;8.078046705114872
5.639189956360264;7.626288172449655
5.70922154858225;7.155526141628061
5.772492665317461;6.784248841826605
5.8532716801081675;6.428500519996218
5.941851243537462;6.091046610570105
6.05248902506143;6.462678453247613
6.079314245101906;6.8173631464498445
6.126464227984035;7.252458163940626
6.165423634795648;7.646638933535029
6.198575966509645;8.124846364753711
6.237015336745351;8.600075635813559
6.273764588109364;9.037936087737544
6.300069771573934;9.458920298761464
6.328021737528873;9.8519665311525
6.350253301148848;10.335279379786328
6.382408896092358;10.803701427625981
6.407197306210537;11.221423844190225
6.434065862632338;11.546681478680155
6.457207490260148;11.72005294506949
6.537596477618926;11.2753143613501
6.6018209947432975;10.78583246667297
6.648537613812172;10.39228987425546
6.69560092393165;9.938900444360405
6.747517908759583;9.44651129809965
6.797961456622449;8.944620402760707
6.850745169076892;8.511014465349342
6.899108570636135;8.117968232958306
6.970050226865957;7.658480665595159
7.036614908581904;7.275928902335256
7.0793012441875085;6.923867826415808
7.141662296914883;6.5655667958778485
7.214120726491097;6.288385175380543
7.2789952893353504;6.054670511487189
7.378322275333366;6.438853171976931
7.410911234090131;6.857497400018909
7.474442369113294;7.529427058712301
7.529132882346059;8.002954523967098
7.555134711141351;8.511794459676658
7.59383409966501;9.074170369670039
7.623822875542246;9.607686489552803
7.65173150511586;9.943013141722606
7.693204422044351;10.4589439349532
7.71357252126733;10.913467902051622
7.748674990140974;11.33799754183606
7.761762577301271;11.657298856008321
7.8653798650505085;11.351470171126028
7.9095396376211795;10.941405880684504
7.968953816418422;10.485251016356244
8.00747985941678;9.991514607166494
8.05644997031458;9.524227096530208
8.110533774208786;9.021201663987899
8.169384580048797;8.52023258012669
8.245093238224422;7.992176420535124
8.320888569162697;7.486598279285242
8.379956056909336;6.9954145788030635
8.444137237652383;6.6668242412782455
8.529163217812986;6.306608679209606
8.644698010426733;5.986527370710031
8.690287883581146;6.434882291765151
8.760666166853735;6.962512999905456
8.8085528682184;7.459794837855725
8.835941461216105;7.890209889382623
8.873817458494582;8.372671835113927
8.909960000520037;8.833790299706912
8.935051765307493;9.341637515363525
8.972971098967294;9.979460149380731
9.005040021148154;10.442705871230027
9.031735232044655;10.893188049541457
9.063067435742981;11.322255838139359
9.088375882437065;11.6161009738111
9.088375882437065;11.773163467902052
9.164777922713897;11.479672875106363
9.224712138087046;11.000259998109104
9.290193410269856;10.449087642998961
9.35515464587676;9.73440011345372
9.421589318448731;9.138555355961048
9.48373368926948;8.588304812328637
9.55276854472098;8.057341401153446
9.627437129744793;7.5840266616242795
9.692571710876999;7.180060508650846
9.772180643371918;6.6884513567174055
9.888495490849524;6.164862437364092
