x; y
0.0120978536447097;0.7521626211167715
0.0224162637985607;0.7910048946159224
0.03580539502070768;0.8539356707621616
0.04823984693636521;0.9312356407951253
0.05759373572902068;1.010423534112476
0.06527250681070186;1.0972680051942862
0.07198478812024629;1.1801618219958045
0.07827779789931184;1.2855009489561482
0.0834960553044738;1.3861552292478272
0.08920838385588083;1.5292528218959143
0.09459986142386974;1.703955648786335
0.09871384029100988;1.837159124962541
0.10239673716202384;1.953860753171511
0.10503834464513488;2.0910848067126158
0.10950466907075257;2.0026321046848463
0.1132210289277672;1.9069423634002596
0.11825622411539613;1.8020227749475575
0.12224028786041605;1.693082609129957
0.1274565768546368;1.5590050943961642
0.1342062579720643;1.417480771151733
0.1397197770184086;1.3305314154430126
0.14543997921358046;1.2328838277894316
0.15397697746563155;1.2177454799720306
0.15949246492291705;1.3290280691239635
0.16593901075539738;1.457371890919988
0.1710608160244398;1.6078114074518028
0.17489331212698614;1.735455998401758
0.1785643985323528;1.8510038957147137
0.1822472954033668;2.001303566077315
0.18484559784577106;2.080980920986914
0.1901110971135222;1.9661672160623314
0.1940538242287766;1.8702677055239236
0.1998527628615971;1.7120317650584356
0.20463206462686803;1.5878134052542203
0.21030699337039196;1.483243432224553
0.216330330850511;1.3589551493357306
0.2211411271908414;1.2871091799021075
0.22589090279199409;1.1810008990110876
0.23202643969576242;1.183797822395365
0.2352880966253563;1.2755718709419637
0.24232122891831884;1.4185645789631405
0.2480000944837252;1.565368095095395
0.25096058453931314;1.65175806612726
0.25444270349432313;1.7577964239336727
0.257448467001559;1.8765607831385474
0.26070618710927046;1.9860253720907002
0.26354069886462056;2.0798971131755066
0.2680621387965923;2.023364299270802
0.2725304316331512;1.892503246428928
0.27579208856274506;1.7988063130556387
0.2801718029069493;1.6787483767855358
0.2844216021290333;1.5865547897312955
0.29025203533691324;1.4655878533613025
0.29561989197360755;1.3597243032664068
0.30002322724910635;1.249036060333633
0.3070957277608932;1.1757916292078712
0.3137824197282018;1.2525322145639795
0.32022699714974096;1.3854210368594544
0.32546100184243265;1.5218409749275796
0.3304253342361778;1.6603586055339126
0.33497039509944415;1.8163919688342822
0.3380785159756232;1.932254520027969
0.34296017510983734;2.0970981919888123
0.3473418578649828;1.992912795924483
0.35143221580082834;1.8808260912995702
0.3564221375368093;1.7529717310957944
0.36261672676881407;1.6007142143641993
0.3695278175834213;1.4535960443512135
0.3754192715304789;1.331230646289082
0.38178314410342823;1.2442113674957547
0.3856727241232698;1.166771551293577
0.3916901563705652;1.2453301368494656
0.396560005039132;1.3427329937069223
0.4015971686377022;1.4532114673858754
0.40612451380249753;1.557711517330936
0.4098270947829237;1.6869643392268503
0.4136458120088815;1.8191888922185595
0.41698226855424153;1.9421136749575465
0.41990339039100516;2.059444610927979
0.4254503724233501;2.0116172210568375
0.42913130088342283;1.9138997103186492
0.4342865691384659;1.78954150434522
0.438774546084437;1.663924682848866
0.44475851534573174;1.5254070522425331
0.4518841629529314;1.3912945759664368
0.45749610254633644;1.273788832284487
0.46340330378092376;1.1985865547897312
0.47071398201659764;1.2358905204275297
0.47575901925893266;1.3492008790330636
0.4818571563548179;1.488872240535411
0.4868864463096232;1.6313405254220357
0.49083704706864245;1.7603486165218258
0.49544116026014523;1.9062081710118868
0.4981615041809049;2.024622914793727
