x; y
1.0081886912561644e-7;31218536814867090
3.9976190377771076e-7;42328863796753704
6.534625225798718e-7;60585744530698660
8.474530731360498e-7;90230533992001870
9.650130828913812e-7;119190778640319920
0.0000010379093828926213;132044224888261580
0.0000010578954112740216;113759115502234770
0.000001084825912805526;80134086097388850
0.0000011152079828372307;46184427193601500
0.000001188972341982234;11449070806868972
0.000001452469628264006;5956245589273112
0.0000015198888884295986;39868266290284640
0.0000015367127013587196;68950835097624090
0.0000015939839367722256;83634438955539870
0.000001698936420868142;105231710185838620
0.0000017860730244420656;128019289578922610
0.000001824081614093974;134758880263467410
0.0000018497513630595368;115123500352858140
0.0000018659344656682611;96603152199482460
0.000001883585001591442;65544577746412610
0.0000019051004675118534;44255469301340856
0.0000019401121863102942;22352387673488588
0.0000020083375013950954;6963067513526229
0.000002189038479821759;2531169136673723.5
0.000002297463200492727;21140908021641964
0.0000023108974491462023;42114796518466240
0.0000023141216688230363;59927075982121850
0.000002315237744865017;69016701952481770
0.000002385178510162493;82804046106798400
0.0000024671067588738384;100235238767348850
0.0000025355800908568576;117377087744060220
0.0000026083523824089883;130813926135027040
0.0000026365643045812857;111258527405316380
0.0000026565089968129834;86257351211479650
0.0000026774457566375527;59628322747588800
0.0000027073317928728213;35410491649023756
0.000002747345185785325;15314043754410726
0.0000028403515226170746;3453305104681251.5
0.000003013260636824723;4184897671136203
0.0000030786130895051654;17344154316631380
0.000003094568843290523;44262526464361330
0.000003101885341787954;63834391907786400
0.0000031266663635349027;74201364384850620
0.000003205907762515553;89920018819101390
0.0000033051971941021584;111921900729240180
0.000003363605173632497;126807809927075980
0.0000034006836999160883;133472124206069150
0.0000034225711911838263;113860268172194770
0.000003442515883415524;88200423429781230
0.0000034624192394975185;61997177134791810
0.00000348821299691219;34829451893672076
0.0000035358115732951944;16497294754175488
0.0000036472538328944816;2378263937896965.5
0.000003832336443189663;8489767113620324
0.000003877806207862963;29804751823100444
0.00000388741686266891;51926605504587150
0.000003907981597146153;72239473065161140
0.000004003096077612755;90959774170783340
0.0000040897159793153915;111717243001646670
0.000004166745894286932;128767348859091970
0.000004215501882861619;113836744295459890
0.000004231271623973314;89400141143260400
0.0000042450158937495614;67478240414020220
0.0000042603309372145225;49882380616325570
0.000004301522410393562;24634203716772524
0.00000439105651065026;4984709480122324
0.0000046268792447058734;7899317807574688
0.000004666086582699169;35356386732533520
0.000004684770522364925;68398023994354264
0.0000047471881084164544;82357092448835570
0.000004849536415081082;104956480828040460
0.00000493315944593025;125074100211714880
0.0000049662697018423525;133149847094801220
