x; y
0.729493340889155;0.31168128673167794
0.7811366694613963;0.3493970275666505
0.834490583053213;0.38698800791028354
0.8842807360878391;0.42734861258865586
0.9339994685642203;0.4704375476363231
0.9872288347263961;0.5158380661538114
1.0327061884368363;0.5521170112833566
1.0767759306537286;0.5933524037261215
1.1274747536679885;0.6309430912047514
1.1810426783360897;0.6808631024507674
1.231474363402669;0.7266592815875041
1.286859878628488;0.7734760952601996
1.3413723088545704;0.8259575038237189
1.4063985970496375;0.8772311371142696
1.4694113266991014;0.9297541325082348
1.5272206301331437;0.9799447510171566
1.5736958668714112;1.023533313760189
1.6451377259844613;1.0790552467863561
1.7011469807522848;1.1265386212062083
1.7552138469342995;1.1745008299062027
1.812060852320412;1.2152363017886
1.8637041808926533;1.2559509802557736
1.9185373771347123;1.2926671728350139
1.9767742015244236;1.323177263132616
2.0276512000366207;1.329904079389845
2.063505823866211;1.301289118527592
2.078510406058869;1.232917440623451
2.07959750213489;1.1503218952465812
2.0757305174532212;1.0833454262174214
2.0702774951816183;1.0192431343291228
2.065733142889649;0.9508925427052085
2.0564131359363773;0.8827914720639735
2.0455429269715184;0.8054856543739022
2.032801248782196;0.7336985848030885
2.0155332613893027;0.6568923948083821
2.0034155733404346;0.5970386955207028
1.9848289369037375;0.5298124126438609
1.9662423004670402;0.46577250100123213
1.9455884774164436;0.40175367563882997
1.9215846542864905;0.34548171533961014
1.8958341599601647;0.29041811604336426
1.8688720221281772;0.24118545895972873
1.8347282339166122;0.18464289139760298
1.792814891361813;0.14213734343619958
1.7474265001011164;0.10002716322904147
1.6980819111105578;0.07068326137396147
1.6313803722773625;0.044838217711450475
1.5806459642832051;0.03427955575307688
1.5194864101713565;0.023116713293215484
1.4720844603650567;0.019076640574835192
1.3857091890191433;0.015619369212713018
1.334493632001021;0.01686902418113123
1.281763207352759;0.026261497696982865
1.2296387297565528;0.0524814085635189
1.190024126783436;0.09719486578362996
1.1729701504668273;0.17245970726678614
1.1729167729969812;0.25584686674715545
1.1763915711044282;0.32553057986538436
1.1824861254079846;0.3871754415122963
1.1835732214840056;0.45148596041783046
1.1913964038955362;0.5283753240734299
1.2009657563065397;0.598267264208895
1.216309147603573;0.6750110739579316
0.7110492949704974;0.25526377252589477
0.7110492949704974;0.1898078585930621
0.707895012280577;0.12964167234702736
0.7040280275989085;0.06978797305934802
0.6997688563430184;0.022471238826285073
