x; y
0.18842658600321557;0.3976552897797107
0.5040887875780596;0.6413680627777253
0.7358517549067618;0.8557246856386499
0.9504535152305712;1.1141155337052095
1.1323363076536384;1.3773281648860736
1.31417576369538;1.696984021934386
1.513523117792618;2.145977120166399
1.6387652598232743;2.562352273801645
1.7837254553570268;3.0372270019854404
1.8787621396038188;3.4894109861019196
1.942899983965539;3.842252056348681
2.0077745468097925;4.228774699820365
2.0658452977859443;4.597215656613407
2.120405801874732;4.993736409189752
2.160665300126109;5.406849768365321
2.2264499269781974;5.928098704736693
2.2721264728952604;6.438924080552142
2.3123859711466372;6.876855441051338
2.341941383210619;7.257634489930982
2.374573678348711;7.619055497778199
2.40300234449823;7.901697078566702
2.4284408003362903;8.117755507232674
2.475807465125047;7.786896095301126
2.4813545219347093;7.543963316630425
2.4845614141527954;7.224803819608585
2.497909019601045;6.891320790394252
2.503672758317335;6.499125460905739
2.513206762208942;6.134726292899688
2.522654093337898;5.756499952727617
2.5269443950891213;5.3543774227096534
2.5379951723271206;4.923324194005862
2.5495226497597;4.5280088872080935
2.555416397619966;4.161837004821783
2.565990474663385;3.7867306419589677
2.574181050733902;3.328732154675239
2.5828916633803245;2.63574264914437
2.6015263073502837;2.0471305663231543
2.6185575052112;1.682305946865841
2.6580369485987183;1.1660915193344048
2.678145029533744;0.7789306986858278
2.7662912291497834;0.3009359931927768
3.0000910064007837;0.10735558286848823
3.1977482416263276;0.2765434433204122
3.296685200192414;0.6551243263685356
3.3445719015570763;1.0706485771012575
3.35423591459266;1.4971636569915856
3.3664134377451216;1.9068024959818475
3.371787149029482;2.3241703696700386
3.368450247667419;2.7431691405880687
3.378894315566862;3.2132929942327695
3.39388870350548;3.673276921622388
3.4010392064241852;4.091495698213104
3.393975376268131;4.526590715703886
3.434234874519508;4.921622388200813
3.4788280109034337;5.376713623900917
3.529011540478347;5.87661907913397
3.5725212673291358;6.298525101635625
3.6139075114949755;6.780348870190036
3.660537457801199;7.260470832939397
3.696983354495933;7.677555072326747
3.731782468700299;7.995863666446063
3.7573509336823356;8.141155337052094
3.808054499833155;7.778174340550251
3.8074911268759237;7.450009454476695
3.81875858602055;7.017396237118276
3.82365559711033;6.65796066937695
3.834229674153749;6.200103999243642
3.8453237877730735;5.752670889666257
3.85303766364901;5.28722700198544
3.8640017681243584;4.829583057577763
3.8741858177358477;4.346199300368725
3.888400150810607;3.840975701994895
3.8971540998383554;3.2069112224638365
3.9089849319402132;2.8125177271438027
3.9201657183221887;2.3883426302354165
3.9201657183221887;2.0086272099839273
3.94300399128072;1.698544010589014
3.971649339336867;1.365628249976364
3.983176816769446;1.0256925404178878
4.029113380974462;0.5910938829535786
4.1075955675549185;0.27129620875484545
4.269066924373681;0.09203933062305002
4.474828062907092;0.19698402193438594
4.582735652407552;0.47033657937033185
4.6427132041620265;0.8138886262645363
4.672051934319381;1.200978538337903
4.680979228872431;1.6144464403895245
4.694283497939355;2.0110381015410796
4.703124119729755;2.44967854779238
4.703124119729755;2.851801077810343
4.717425125567165;3.2883142668053322
4.717425125567165;3.701569443131323
4.71881188976958;4.091212063912263
4.732332840743132;4.486598279285242
4.755561141133593;4.806466862059185
4.782299688411419;5.1069064952254895
4.8363401559243;5.563841353881063
4.8836634843317315;6.054103242885507
4.922362872855391;6.377729980145599
4.95521184990011;6.751489080079418
4.9813870242207035;7.146024392549872
5.0079955623545525;7.440862248274558
5.026976897375116;7.713576628533611
5.070226605937951;7.988134631748133
5.070963324420484;8.139595348397467
5.129814130260495;7.689042261510826
5.135707878120761;7.435047745107308
5.14004151625331;7.111066464971164
5.151092293491309;6.800203271248937
